fips,TOT_POP,0-9,0-9 y/o % of total pop,19-Oct,10-19 y/o % of total pop,20-29,20-29 y/o % of total pop,30-39,30-39 y/o % of total pop,40-49,40-49 y/o % of total pop,50-59,50-59 y/o % of total pop,60-69,60-69 y/o % of total pop,70-79,70-79 y/o % of total pop,80+,80+ y/o % of total pop,White-alone pop,% White-alone,Black-alone pop,% Black-alone,Native American/American Indian-alone pop,% NA/AI-alone,Asian-alone pop,% Asian-alone,Hawaiian/Pacific Islander-alone pop,% Hawaiian/PI-alone,Two or more races pop,% Two or more races,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults completing some college or associate's degree 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active Physicians per 100000 Population 2018 (AAMC),Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,Total Population,Population Aged 60+,Percent of Population Aged 60+,STATE_FIPS,CNTY_FIPS,county_pop2018_18 and older,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,anycondition_number,Obesity_prevalence,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Obesity_number,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,COPD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,COPD_number,diabetes_prevalence,diabetes_Lower 95% CI,diabetes_Upper 95% CI,diabetes_number,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,CKD_number,Urban_rural_code
1.1077248450238237,0.2671685408857699,0.43713215036194053,1.3402421218311156,0.46702907469799504,1.4643089023298919,0.29846059204104053,0.02054993283981118,0.259030405461533,-0.21953800862144998,0.229789461766283,-0.06579093793273273,0.14417952016771532,-1.2374867144812824,0.11821964514008544,-1.0790624702463842,0.12042979815039359,-0.6288487484296097,0.03892751538431837,-0.702189680058298,0.5491484516044373,1.4842844328768803,-0.5073178820935262,-1.0102744069118859,0.2902021132954891,0.621335689673545,-0.35099715847673746,-0.6714242742515618,0.006710428605545446,-0.07205421446469781,0.015692441710736596,-0.5820655270673438,0.2671685408857699,1.1559811527098967,0.3522076286443946,0.8171587931180974,-0.6011288036480509,0.8860408532648254,-0.6815272739923041,0.9487292430526095,0.7326454671464978,0.21456484531994244,0.2834199296685016,0.3503125064032153,-0.10959774648047296,0.8324256067031619,0.3248385224984714,1.0051294336686918,-1.036333616847554,0.49129795520960684,0.5244419525742309,0.38581386299831194,0.24167464217241993,-0.6379341592824216,-0.6317470998760851,-0.6425239458488458,0.18456931696752413,0.1935194722159147,-0.006821306011949423,-0.7154622318943109,-0.6379341592824216,-0.4927407014486259,-1.1903003810915702,-1.3436335369938859,-1.4637323923900842,-1.6045961922186476,-1.2393216752902982,-1.514046964188826,-0.10851604835815587,-0.04255609032057738,0.8517966663527956,-0.23804038675393338,0.07518540096951877,-0.08048476604485506,0.6154919049405265,0.2273224185152521,0.08724134928401557,-0.7857788657825834,1.1174767410918025,-0.528043143428104,0.2134796082249023,1.4744637166472285,1.4684039694729893,1.4781124289950152,0.4899765816629143,1.7160345871524338,1.730319396499425,1.697586758402713,0.5795355448688682,0.38888868000037813,0.4142243585234315,0.3305467170551255,-0.5079402853927962,-0.38063220531689756,-0.5792854976954718,0.12700474455061816,1.0741723110591492,1.0930540821936034,1.0684597106852416,0.410520660336836,0.3460843628333185,0.27275559114962367,0.37558853069468406,0.2502901379016178,0.0
1.1113575883985827,-0.3541558202741076,-0.30553534782662095,0.7571223258149681,-0.19714737344310332,1.9051284897094787,-0.4962209249793204,-1.6014014424660614,-0.38546563016871505,-0.4054071766163345,-0.18644571034670446,2.790321343508431,-0.3172495129803479,0.6716601466873601,-0.4636131695051864,-1.3319311052181193,-0.45125634111174573,-0.7786199651239387,-0.5780959526560364,-1.4548065563933523,-0.3002092685045801,0.41737741098911096,-0.7551939903933196,-0.8750718317112515,-0.37150046655480246,-0.3189341450020776,0.043048951464068064,1.1075682568637928,-0.4754387989817424,-0.46655517687748005,-0.3784687165138191,-0.20215555018953216,-0.3541558202741076,1.549938716290723,-1.0049788379232256,-0.8585339218835727,-1.865095208486785,0.6703554765121558,0.07113260687648836,2.9149655420870157,3.2558791388631207,-0.5209760956738003,-0.6537041199348925,-0.3943407291089851,-0.16271893455425482,-1.5246439343111955,-1.6537874453447143,0.14394042337322266,1.5252705027448619,-0.6962891554359978,-1.887660151063714,-1.9366590959030061,-1.899305103217106,2.055817293947201,2.0034573712245893,2.1013243184558332,-0.314305161219675,-0.3111627610984515,-0.37628576586443035,-0.7154622318943109,2.055817293947201,2.827960042780303,-1.1903003810915702,-1.3436335369938859,-1.4637323923900842,-1.6045961922186476,-1.2393216752902982,-1.514046964188826,-0.6507500954689869,-0.5923519493168531,-0.10488671130356206,-0.6252500030398864,-0.44566033434853314,-0.5637503723048137,-0.6661018113222552,-0.39686569296925656,-0.523133019681481,-1.2564990104193758,1.1174767410918025,-0.20203202343492588,-0.3862720611639865,-0.7323667118762526,-0.768224776507361,-0.7117547211557341,-0.45347484097653534,-0.6517343902425619,-0.6739912663418447,-0.6084357802444971,-0.4516578351280311,-1.1314724942997434,-1.1463418294020624,-1.062586763606479,-1.2584789160478238,-1.29414949807745,-1.185514506911663,-0.588590035685384,-1.0080693996093564,-0.9981742770076242,-1.0175388699130623,-0.47655235974362425,-1.6211320153771227,-1.6018191989332558,-1.698684491096406,-0.5164210975446101,0.0
0.7168157097327904,-0.21904336350563114,-0.3450681564710527,-1.2823796610027982,-0.2869496295236025,-0.5336481087737148,-0.2792741498669831,-0.6542586923294474,-0.28242878582279884,-0.6723915602488478,-0.3119111287924703,-1.1952215796926315,-0.1671523506212062,0.829123420452862,0.00953317922081831,2.210420780219857,0.007971417552074672,1.6093438199983496,0.18274461035964104,2.033420095144034,-0.06278584438525651,1.164369779817709,-0.5316778522096884,-0.6803431866420346,-0.5665370905959355,-1.2890434612118176,-0.4144195875790577,-0.5555819611952071,-0.5471465452942994,-0.6479834941754917,-0.3882023399405575,-0.7298704117705676,-0.21904336350563114,-0.614390101688768,0.09544359012826098,-1.3550354670692533,1.8693509876276568,-1.9897641701041051,-0.7074810629877797,0.12946411845494035,-0.18489404984136515,-0.4684675757553109,0.009483134584283258,-0.1808782775524643,-0.04779018173286628,-1.667496633766611,0.8194950144592682,-0.14312258005860065,0.3560736016860828,-0.3698901605250239,-0.7039433779821301,-0.802745827733539,-0.876544078349498,-0.2803939146710564,-0.2693822109244375,-0.29026735405218773,-0.18831085021965716,-0.18984712469576515,-0.15330378576050221,0.1654652067247426,-0.2803939146710564,-0.07353167132610906,0.6301300152993785,0.6528522689026349,0.5144333973254702,0.40832085953363845,0.7220901203039604,0.7675866004492198,-0.13861364366872445,0.32922404088411705,-0.07185778862274861,0.007856147891640047,0.10732654310025158,0.003357396906372844,0.4231113912410361,-0.19547062766624682,0.0736137361098483,2.0721648695122306,0.7269023461470948,-0.6794054491392224,-0.18515894770668526,0.5286792472800227,0.4565957272437841,0.6159600076758223,-0.11747880871033022,0.46757458088961734,0.36272984515851936,0.5128412339601107,-0.11454300677915275,0.5789338267878935,0.4142243585234315,0.765900929761877,0.24259834526223076,-6.761386212106702e-16,0.45130381797205305,-0.12768273041206454,-0.4627203801485568,-0.5799286051673783,-0.35381204881360245,-0.24740019127927734,-0.14571973171929212,-0.2628372060169128,-0.08536102970333538,-0.20064247889653544,0.0
-1.61397838767956,1.1269200915158721,1.0784600426272646,0.00969267969105123,1.0636717115239718,0.13595559296636844,1.260403002514483,0.27208525198307787,1.135573088194057,-0.1921335098640374,1.031596519127217,-0.12090959926770406,1.077695668667762,-0.22915873858448815,1.1408958473608237,-0.18404218877248696,1.1529021366641583,0.0468113421859502,1.16121448867389,0.1139014550326874,1.2903048733112017,0.8213303176100794,-0.44869222787205687,-1.214782476275145,1.0511331785200084,0.7956927990773023,1.133360583817858,0.6428652061153576,2.080361865781241,1.0247462097957571,2.1187217161397705,1.597503929727293,1.1269200915158721,0.5954719346709886,2.7132612022469655,-0.11378160410505295,-0.6585818220498113,0.34682741138315093,-0.551758329014926,0.15131118844421151,-0.10038383117143042,0.6229654743859344,0.717066581118824,1.401712083237712,1.3360748467547787,0.04673575969837626,-0.9688784564759195,0.9168023556896696,0.07971797052673493,0.658123521777347,-0.7486119354569067,-0.8164074333741349,-0.6992655007057794,0.9109445551184616,0.9675003003453166,0.8555477854200894,1.005769132772566,1.024932605912276,0.587574520557083,-0.7154622318943109,0.9109445551184616,0.2279220132563755,-0.14788046758870688,-0.14955006452989045,0.18828419902111387,0.3062835896291439,-0.4547569570525945,-0.4999876021274724,0.8815185034020339,0.6866040571850779,0.5388548115045705,0.9498934693069645,1.057313262702493,1.013177119879294,0.39482013922640513,1.115585524954107,1.1420342280054503,-0.0460757813533377,-1.616544023521151,-0.27189154914774977,1.1474478837066036,-0.8024248207182676,-0.8037268200943499,-0.8152130117140375,0.9132316246473021,-1.211388875808651,-1.2033807700867118,-1.2219647125451307,0.7932426516214512,-0.8464047741184707,-0.834228591816963,-0.8013742359824283,-0.9173249930228113,-0.9135172927605526,-0.8824000023035675,0.8133950230410238,-0.8097606652599748,-0.7890514410875012,-0.8279026353132172,0.7713443705984857,-0.6375238262719016,-0.5306336046001816,-0.5463105901013559,0.9246952070865346,0.0
0.39998859111987867,-0.2979365573350148,-0.25865333019510245,0.6000648775018963,-0.24453330665771053,0.6660745547282928,-0.2874666566434735,-0.049377939802434316,-0.27119056831208954,0.1841475187630749,-0.22696624534432833,1.1223143562476996,-0.3051180782693256,-0.1951017927869944,-0.3938964595382329,-1.1009864360129102,-0.43276211959073135,-1.0120900980886804,-0.4797335364247874,-1.087629799450494,-0.36618003961912793,-0.5202309827424777,0.2317930018108044,0.6397468854641469,-0.3124706627070821,-0.16807970825743793,-0.3326034439242651,-0.2365096555269303,-0.4535850096293441,-0.44587551402405096,-0.4057673818000356,-0.5533735892650481,-0.2979365573350148,0.5168609983781606,-0.5359651293774238,0.568908020525257,-1.0607529508621358,0.9938835416411606,0.09708639587196387,0.7521056131491689,0.8775201277235288,-0.3784913632793819,-0.5201533020112561,-0.29067367494815294,-0.17306835855604283,-0.6675277375787018,-1.1591309533839182,0.32059457933126706,0.7918651738988999,-0.42397994101211,-0.7039433779821301,-0.46120568671863926,-0.5219869230620608,0.01138817879771423,-0.018807990643653606,0.03997320075717922,-0.2305451580199954,-0.2296037682118839,-0.2472363721087662,-0.2120751241119943,0.01138817879771423,0.9297438726749714,-0.6158280929932772,-0.7017116702478658,-0.5207357972927051,-0.5285668004985322,-0.5332134288763652,-0.4999876021274724,-0.4099869161631409,0.07467222706636364,-0.4536793228150381,-0.4664445719633804,-0.30722860092345566,-0.40068449073738477,-0.7283425657544433,-0.3201354049605052,-0.44799478366751927,-1.1556304079972062,0.4014236836931718,-0.004096700581924891,-0.31146311310667185,-0.6623086030342376,-0.6439676239528966,-0.6427825274501989,-0.37829190198402063,-0.027504387111153692,-0.034312282650130914,-0.016063018023195177,-0.31162835379871506,-0.7513822007247126,-0.834228591816963,-0.8013742359824283,-0.576171069997799,-0.6090115285070355,-0.5792854976954718,-0.4109832948381282,-0.85933784884732,-0.8413321500675318,-0.8753116939631784,-0.40055965498315915,-0.8834258735482069,-0.7984300031834505,-0.7767853703003661,-0.38616475912947495,0.0
0.06811153566867958,0.42273542206784764,0.45103578735051536,0.3564456580109098,0.45657592843237405,0.4742067801148596,0.28135664421991874,-0.7915170357434602,0.36604869249860134,-0.46471770094210596,0.4755056809319706,0.675642917438398,0.42302271957121057,0.04210891236829408,0.4805605751398071,0.12779620562685143,0.6599117979932062,0.8967003958747294,0.21302378395209784,-0.5622858370158641,0.44836215385233624,0.4074017479444653,-0.05404982659024028,-0.7199516395776792,0.41072129615125136,0.6325567445740167,0.3423766116257061,0.32901735796921183,2.0392494245620414,1.8717883551009078,1.231606157342765,1.8870457873861932,0.42273542206784764,2.427780902274339,-0.33891199094055857,-0.23790699040147256,-0.0840516380322049,-0.08454334212218838,-0.9929727419380113,2.2486299074142444,2.024444523958357,0.26512723230816665,0.7445409025690319,0.7129388322961427,-0.08293515976248036,0.38005872509434613,0.9716970119856673,1.4909283625533163,-1.4296089381127801,0.3759058371170656,-0.19025496702219719,-0.1606503626255276,-0.20834020876932766,-0.4522603768136382,-0.4207883336929091,-0.4811752179559127,0.3827967013275186,0.37286848418037305,0.5870175529534764,1.1722394222893748,-0.4522603768136382,-0.12063380954212224,-1.4052519325985477,-1.7271546522955334,-1.5062735921689139,-1.7437379239065935,-1.7100605062329208,-2.021076645219503,-0.21513099390660972,-0.08456497719230546,0.6468209719237824,0.06060257684661059,0.07127037402783507,-0.11218810781608136,0.2958007571751968,0.3680187612873278,0.43635886115329864,0.2229071584391156,0.07594502123924878,-0.6794054491392224,0.4060956061961157,0.9315133731216099,0.9891263810486294,0.8746057340715802,0.6155956367534058,0.3814738908025269,0.4289035331266278,0.34359187332545216,0.5293941471485443,0.768978973575409,0.8303753419702302,0.765900929761877,0.6519830528922459,0.761264410633793,0.572549619815292,0.7263588488416353,0.3305145572489688,0.36112415647317353,0.262505713635897,0.4440016822401937,0.3460843628333185,0.5405519897328924,0.37558853069468406,0.45545658341023215,0.0
0.3292798361468906,-0.4082670587969838,-0.4726405651784498,-0.8687002290407009,-0.40609553867718845,0.03729129781030728,-0.45181001452002933,-0.6369336325274311,-0.5075461913183578,-1.2239774325729535,-0.46775384044372453,-1.1417721887046712,-0.335439173423964,1.5192570968547452,-0.27516552479048434,1.7760576194025883,-0.2558627655959729,1.4577429432548263,-0.17074588419571313,1.5438317815087677,-0.2767497104334802,1.1196849753997968,-0.6674771047037299,-0.6424811514305352,-0.37638118601356574,-0.227034065499323,-0.4800285653260003,-0.6088176009055214,-0.5476928900281094,-0.6137005540052323,-0.5567296079195132,-0.9159500866611514,-0.4082670587969838,-0.4260488921479879,-0.1708541215097726,-1.2929727739210435,1.5246328772170923,-1.7021836677672117,-0.5777121180104017,0.3042406783691098,0.05656371778701983,-0.44547077162934345,-0.27768411383681124,-0.30379883520200557,-0.452723790746706,-0.9770419197321024,0.800469764768468,0.7843117387211356,-0.3879607898967765,-0.4411053662675546,-0.2572578032343625,-0.22895839082850752,-0.3310715317534404,-0.5014371341398355,-0.46720055687589074,-0.5328730429706382,-0.44265857151197946,-0.4475242341071782,-0.3339005312299632,0.6688523145070593,-0.5014371341398355,-0.7800637445663067,1.6687454765631804,1.4906147051643905,1.3723475928651918,1.0205444789606004,1.898937197660516,1.0211014409645585,-0.255197427946911,-0.003400009827000035,-0.6670570074136043,-0.004677325178996352,-0.49583519208541266,-0.09877033471350723,-0.47655042282422794,-0.39053400011023887,-0.2353557411150399,1.635067592349494,0.3363279512023872,-0.528043143428104,-0.3952988669660902,0.4411066112275036,0.38559164006980373,0.4607725718383678,-0.35636390258740314,0.23079768315011834,0.20832457323293335,0.2589671930081236,-0.373625590525703,1.0540466937566817,0.9344130878319294,1.2012551424686284,0.9249061913122555,0.761264410633793,0.9969099262666254,-0.26762214138011564,0.08262863931224197,-0.05712151536707145,0.16768759633597438,-0.37319463626540966,0.3460843628333185,0.004959192566354826,0.37558853069468406,-0.3728099383221702,0.0
-0.9031283537401071,2.2905958089856777,2.177611964153858,-0.07336538516079887,2.1600795207877175,0.10871265348495017,2.2276036647863053,-0.26149696352138724,2.321889877746188,-0.17809441980930518,2.1750802015557515,0.03904480763861015,2.279162196849303,0.04938045373072175,2.489884456629753,0.19789549893641198,2.443258248808897,0.22179496837552923,2.534409133529425,0.3610531009555343,2.0493421143923714,0.07566815494779819,3.638740478863013,0.02774352238551134,0.8289259351296968,-0.24636914044250866,1.0801239662451623,-0.022357281079041336,-0.0783827636853555,-0.5311907578229927,1.1479293738301592,-0.968761193572554,2.2905958089856777,-1.9268797386452101,2.0985184902664065,-0.23790699040147256,0.20321345397659826,-0.26428115608274666,-0.42198938403754804,-0.8318069610729915,-1.1145064552106472,1.5099294583038139,2.564055979040608,2.2071024530729697,2.7921676922425838,0.14197089266865343,-0.03664122162672576,-0.23144965803762363,0.06908890778983678,2.1082037325247667,-0.2349235244969738,-0.2836048133908913,-0.23561383609913045,-0.0618725801933643,-0.01932583971682495,-0.10205783451459308,2.2910041576332345,2.3006255380008946,2.0564651815489396,0.1654652067247426,-0.0618725801933643,-0.11592359572052052,-0.05657361385123069,-0.23931032555793597,0.4293509977678117,0.3155597050750078,-0.6116699007001354,-1.0070172831581496,2.027647683721335,1.6339942787393953,2.9844325559561753,3.071870457217647,2.9235117448290104,2.568055181579091,3.325793847942171,2.3633349613921206,2.5641975977421874,0.2229071584391156,-0.9004909661225202,-0.5163998891426334,2.3162528894319494,0.09081606701742728,0.13707733496087618,0.06418245803153953,2.401669186980265,0.05859630297593672,0.0980350932860861,0.026249322135469082,2.471801657185044,-0.18124676036216722,-0.2100021166467657,-0.278949180734326,-0.09855557776278161,-6.761386212106702e-16,-0.09430229032251886,2.542374748853373,-0.21483446221183,-0.16168293332713338,-0.25899393151367905,2.038203441174546,0.1001823155570132,0.27275559114962367,0.14511375049567485,2.327941629067707,0.0
0.525188496714252,-0.16086493003788516,-0.08268982603542979,0.9469401244009278,-0.13620977184786293,0.37713379362802396,-0.07788895777958138,0.5053597159346336,-0.1244259132129215,0.18713932049975357,-0.19783302455789412,-0.35979801060195915,-0.21096336144256816,-0.8094876951936615,-0.21622068536188335,-0.5977618575789426,-0.2840236780357496,-0.7768212643879964,-0.3295409333680162,-0.8293471136650685,-0.1461154118331554,0.20400350779768564,0.031408338601824626,0.005033969226291468,-0.4852173868578,-1.0183591216038772,-0.31279514923719925,-0.33372501859218,-0.5033023804060502,-0.5814796689803566,-0.07423733481405678,0.3141539528896054,-0.16086493003788516,0.3967174847177589,-0.05928147328242421,1.0654095657109377,-0.2564106932374872,0.7781981648884906,-0.16245149408279216,0.4790172382832792,0.45496903437385505,-0.3468713368124059,-0.14062731202696868,-0.18078372597112652,-0.12209468304545705,-0.8818067867618253,0.24873752373527222,0.09977688438371078,0.20726672336951035,-0.10685172073864949,0.14475921403862854,0.18088977838937212,0.2689482695022227,-0.248744258032914,-0.20963537410729371,-0.28529994737817493,-0.13693645114738642,-0.13615460497585866,-0.1515493378091412,-0.08622834716641571,-0.248744258032914,0.3598080002612123,0.10131115406982362,-0.018989684852734244,0.011029199942659116,-0.00910433553019959,0.40826423300888004,0.6408291801915499,-0.12151636803242871,-0.46565814937017874,0.07872117950523241,-0.09747219863584274,-0.018580731842824882,0.006321590248042683,0.05249598984937071,-0.1802145669085612,-0.27306862529382425,-0.7185331308344703,0.531615148674741,-0.4116106005733975,-0.17293519927196113,0.055787012596419154,0.030571204199906887,0.09866855488430652,-0.16219569723903063,0.10164664801948194,0.0980350932860861,0.1320301725321301,-0.14999547441528605,-0.18124676036216722,-0.2100021166467657,-0.191878338192976,0.3108291298672336,0.22837932319013798,0.3300580161288152,-0.09302878692319616,0.03305145572489679,-0.004840806387040945,0.07286947903605093,-0.16729147098206917,-0.8834258735482069,-0.7984300031834505,-0.7767853703003661,-0.2623048178545119,0.0
0.19876055632519152,-0.5626051036306661,-0.5519224836216219,0.2382352876193457,-0.6236457202176843,-1.2374420529488401,-0.5229218093100453,0.4466905358700168,-0.44804148853360687,1.894961175170073,-0.5367498108108114,0.3786568511579412,-0.5858341834021882,-0.884679128014968,-0.6414470744880296,-1.2693793275950958,-0.6337246681160731,-0.8090274681024137,-0.603238801427946,-0.5116128872276656,-0.5331417205320191,0.021731422559293594,-0.7769142510123745,-0.5834049753321073,-0.35193915785786906,0.42856753707660517,-0.15971588009984697,1.1841692487194508,-0.42708729003956114,-0.16632494734693756,-0.5683047276702292,-0.25521266728558356,-0.5626051036306661,-0.29278349172507745,-0.8227996631915803,1.4998484177484073,-0.8309408772550936,1.3893067323543884,2.5107887724511952,-1.5418367357243048,-0.5470807012839426,-0.35373840586634175,-0.521701454797416,-0.6863160122800671,-0.5162538985529185,0.7371904737328852,0.41996477095247076,-1.953827678628562,0.3773317271598784,-0.5576497343387621,-0.12325213081003188,0.1945513840299683,0.30985871049692715,0.5679681963306241,0.5589173816131265,0.575410579409098,-0.5508505720321497,-0.5532212362646117,-0.49324896262182993,0.039618429779163446,0.5679681963306241,-0.4786100599838221,0.3638183585650704,0.590292086973997,0.2946371984681867,0.3433880514125967,-0.1409310697575134,0.13379949916087372,-0.535391428149792,-0.7666824992055915,-0.7521376365497011,-0.4622721556120414,-0.6535359944834827,-0.5629510000095872,-0.9207230794539337,-0.5464257674684672,-0.6131128943203953,-0.7857788657825834,0.20613648622081798,-0.5979026691409278,-0.5553397279256551,-1.5380349635594284,-1.5315187136276387,-1.5566640940485434,-0.6599187757697736,-1.2329140483304242,-1.2474965620654506,-1.2008085424657982,-0.6522608170590807,-0.7513822007247126,-0.6261531000935645,-0.8013742359824283,-1.1220173468378187,-0.9896437338239324,-1.185514506911663,-0.7046476554477786,-0.06610291144979447,-0.05712151536707145,-0.11676675556379512,-0.5362721274566674,-0.6375238262719016,-0.5306336046001816,-0.7767853703003661,-0.5849615706658677,0.0
